round,client_id,client_seed,images,local_epochs,loss,roc_auc,pr_auc,update_l2,training_seconds
1,0,1011,3828,1,0.4877183735370636,0.7619491815567017,0.2937971353530884,14.305821487098239,47.18778705596924
1,1,1012,3745,1,0.6870659589767456,0.7220472693443298,0.7573003172874451,14.123243776962248,45.2744779586792
1,2,1013,3795,1,0.6179354786872864,0.8076801896095276,0.6122604608535767,14.752466592018514,46.18440294265747
1,3,1014,3795,1,0.2188606709241867,0.5635824203491211,0.022706834599375725,20.548127490827365,45.992769956588745
1,4,1015,3818,1,0.443576842546463,0.7456277012825012,0.2343776524066925,14.224997725707803,42.11650991439819
2,0,2011,3828,1,0.4659106135368347,0.7918434143066406,0.33591586351394653,10.822695687330613,44.83393716812134
2,1,2012,3745,1,0.6946841478347778,0.7273609638214111,0.7639772891998291,11.917817696670028,43.58274006843567
2,2,2013,3795,1,0.60538649559021,0.8160685300827026,0.6165847778320312,11.712216922708196,44.475630044937134
2,3,2014,3795,1,0.18335871398448944,0.7124013900756836,0.041243456304073334,19.36960922722672,43.97860097885132
2,4,2015,3818,1,0.42272821068763733,0.7761774659156799,0.26003211736679077,9.996113804035543,46.74139475822449
3,0,3011,3828,1,0.44173088669776917,0.8150706887245178,0.38841572403907776,9.64655541906943,43.616888999938965
3,1,3012,3745,1,0.6909710764884949,0.7292304635047913,0.7709834575653076,19.1778755575282,42.22090697288513
3,2,3013,3795,1,0.5949636697769165,0.8224383592605591,0.623668372631073,10.89063122136081,40.132277965545654
3,3,3014,3795,1,0.18266789615154266,0.7018172144889832,0.05354132875800133,22.029869040436246,41.79546070098877
3,4,3015,3818,1,0.4195328950881958,0.7776118516921997,0.2691154479980469,11.7561443975249,44.65000796318054
4,0,4011,3828,1,0.4437856674194336,0.8121713399887085,0.36175644397735596,10.823121353773578,44.95048213005066
4,1,4012,3745,1,0.684393584728241,0.7355744242668152,0.7761225700378418,20.133489776968403,44.11691403388977
4,2,4013,3795,1,0.5871261954307556,0.825798749923706,0.6403231620788574,11.335983713510506,40.98944616317749
4,3,4014,3795,1,0.1740511953830719,0.7545950412750244,0.05191229283809662,21.590929346671782,39.32491207122803
4,4,4015,3818,1,0.4002377986907959,0.8041520714759827,0.3004431426525116,11.842027098645687,41.48058891296387
5,0,5011,3828,1,0.4361041784286499,0.8189623951911926,0.3787897825241089,9.520907622309208,41.93938398361206
5,1,5012,3745,1,0.6852209568023682,0.739896297454834,0.7762349247932434,19.667250415806645,41.90459203720093
5,2,5013,3795,1,0.58370041847229,0.8275033831596375,0.6484999060630798,11.390681987381457,42.075440883636475
5,3,5014,3795,1,0.17461207509040833,0.7415394186973572,0.04875948652625084,25.05636884115772,40.660207986831665
5,4,5015,3818,1,0.3927119970321655,0.8128774166107178,0.30283600091934204,12.516472899820286,44.7826189994812
6,0,6011,3828,1,0.4379267394542694,0.8158830404281616,0.36475664377212524,9.292870192305044,40.34118723869324
6,1,6012,3745,1,0.6894628405570984,0.7359704375267029,0.7662168145179749,23.14291156013213,39.36244511604309
6,2,6013,3795,1,0.5773435831069946,0.8306412696838379,0.647131085395813,12.796847393581194,39.89756894111633
6,3,6014,3795,1,0.1596105843782425,0.8084820508956909,0.10301896929740906,18.774262939211678,40.856261253356934
6,4,6015,3818,1,0.39623796939849854,0.8058933019638062,0.30710798501968384,8.81499735297196,40.27901220321655
7,0,7011,3828,1,0.4294818937778473,0.8234303593635559,0.38492512702941895,9.76089418334509,42.45317578315735
7,1,7012,3745,1,0.6801957488059998,0.7458826303482056,0.7881007790565491,23.102236247550522,41.37408208847046
7,2,7013,3795,1,0.5713006854057312,0.8313311338424683,0.6440120339393616,11.949166529927675,42.76805925369263
7,3,7014,3795,1,0.16190248727798462,0.806551992893219,0.07246996462345123,19.7227843488144,40.95541501045227
7,4,7015,3818,1,0.3861748278141022,0.8197752833366394,0.29745474457740784,11.445412795911167,41.31604027748108
8,0,8011,3828,1,0.43171530961990356,0.8204313516616821,0.3829614520072937,10.213431595422806,41.99088096618652
8,1,8012,3745,1,0.6754385232925415,0.7476178407669067,0.7784345149993896,25.072271021838628,43.041247844696045
8,2,8013,3795,1,0.5764638185501099,0.829561173915863,0.6411222815513611,11.134256891886412,42.542744159698486
8,3,8014,3795,1,0.16793407499790192,0.7657437324523926,0.06519782543182373,25.48045308774748,44.485374212265015
8,4,8015,3818,1,0.3886990547180176,0.8142837285995483,0.3095075488090515,10.249089953502228,43.93124604225159
9,0,9011,3828,1,0.41762134432792664,0.8334770798683167,0.4101903736591339,11.810745501734232,44.06486392021179
9,1,9012,3745,1,0.6744281053543091,0.740363359451294,0.7691752910614014,26.223219707221823,40.634161949157715
9,2,9013,3795,1,0.5706079006195068,0.8326468467712402,0.651624321937561,13.298046591386976,43.5425021648407
9,3,9014,3795,1,0.15552665293216705,0.816939115524292,0.09633632749319077,16.317578345261964,42.66752099990845
9,4,9015,3818,1,0.3823258578777313,0.8198473453521729,0.32614362239837646,12.445524467180489,42.191920042037964
10,0,10011,3828,1,0.42224210500717163,0.8288400769233704,0.3931131958961487,11.563436594122983,44.70453715324402
10,1,10012,3745,1,0.673606276512146,0.743691623210907,0.7894749045372009,31.927621219986168,40.12688612937927
10,2,10013,3795,1,0.5661137700080872,0.8325386047363281,0.6371287703514099,12.898195431805616,43.140509843826294
10,3,10014,3795,1,0.158753901720047,0.807023286819458,0.07059486210346222,23.784114357454857,44.61757206916809
10,4,10015,3818,1,0.3833887577056885,0.8187206983566284,0.32840558886528015,11.098158229665245,43.35522794723511
11,0,11011,3828,1,0.4108247756958008,0.8383992314338684,0.42271605134010315,12.794071980097558,40.61988401412964
11,1,11012,3745,1,0.6666792631149292,0.7463086843490601,0.7823042273521423,29.667247567898656,40.31843400001526
