round,client_id,client_seed,images,local_epochs,loss,roc_auc,pr_auc,update_l2,training_seconds
1,0,1011,3796,1,0.5776960253715515,0.7283451557159424,0.3540872633457184,14.79700511067118,39.05585503578186
1,1,1012,3797,1,0.6542178392410278,0.768551766872406,0.5628708600997925,15.652252358671674,43.87141418457031
1,2,1013,3796,1,0.5120540857315063,0.7420937418937683,0.2902807593345642,14.51168573801757,41.52064895629883
1,3,1014,3796,1,0.663704514503479,0.7539947628974915,0.5314906239509583,13.90017262936662,39.416386127471924
1,4,1015,3796,1,0.6570165753364563,0.7500201463699341,0.5175957083702087,14.732892155754705,41.377010107040405
2,0,2011,3796,1,0.5323536992073059,0.7781374454498291,0.4086272418498993,11.130176801282685,42.901508808135986
2,1,2012,3797,1,0.6449980735778809,0.7764143347740173,0.577968955039978,14.009948914585548,41.86437392234802
2,2,2013,3796,1,0.4877595007419586,0.7738056778907776,0.32339009642601013,10.58837078249708,39.69815182685852
2,3,2014,3796,1,0.6399096250534058,0.7736358642578125,0.5559167861938477,10.687097662415457,39.650596141815186
2,4,2015,3796,1,0.6294868588447571,0.778590977191925,0.5505396127700806,12.900044251773657,38.67039704322815
3,0,3011,3796,1,0.53402179479599,0.7749936580657959,0.4106365442276001,13.56050313488678,39.44575500488281
3,1,3012,3797,1,0.623896062374115,0.7953004240989685,0.6172851920127869,12.896253737875895,39.13960003852844
3,2,3013,3796,1,0.4772893488407135,0.7833946943283081,0.354047954082489,12.934822184930953,39.594300985336304
3,3,3014,3796,1,0.6277406215667725,0.7845166921615601,0.5655972957611084,15.29494082863515,38.92309784889221
3,4,3015,3796,1,0.6187925934791565,0.7875221371650696,0.5819402933120728,13.980168201864204,38.51080799102783
4,0,4011,3796,1,0.5169324278831482,0.7923470139503479,0.44413498044013977,14.420442515687638,39.288909912109375
4,1,4012,3797,1,0.6176766753196716,0.7992349863052368,0.6226192116737366,15.193267526951784,38.90541696548462
4,2,4013,3796,1,0.4695415496826172,0.795237123966217,0.3489264249801636,13.597760678706507,39.57756018638611
4,3,4014,3796,1,0.619315505027771,0.7921338081359863,0.5783694982528687,12.235720988731659,38.93924903869629
4,4,4015,3796,1,0.6135895252227783,0.7912784814834595,0.5841370224952698,12.05942043526135,38.85654973983765
5,0,5011,3796,1,0.5263490080833435,0.7839959263801575,0.41663235425949097,12.47228390653525,39.52184081077576
5,1,5012,3797,1,0.6135306358337402,0.8020598292350769,0.6125878095626831,8.972040810318264,38.78099203109741
5,2,5013,3796,1,0.46581077575683594,0.7972550392150879,0.3627174496650696,11.082089430001465,39.08086705207825
5,3,5014,3796,1,0.6109043955802917,0.7974708080291748,0.5891175270080566,9.261542867520793,39.93542718887329
5,4,5015,3796,1,0.6092196702957153,0.7940565943717957,0.5795971155166626,12.450131742918707,39.54691290855408
6,0,6011,3796,1,0.509932816028595,0.7965151071548462,0.44105756282806396,12.506283151318717,39.078574895858765
6,1,6012,3797,1,0.6007683277130127,0.8112652897834778,0.6428703665733337,10.22172402905703,39.29820704460144
6,2,6013,3796,1,0.45415300130844116,0.8084315061569214,0.37385809421539307,11.998178153974155,38.83134603500366
6,3,6014,3796,1,0.6158740520477295,0.794761061668396,0.5928803086280823,13.024209781039795,38.54216814041138
6,4,6015,3796,1,0.6033656597137451,0.7978905439376831,0.6007710099220276,10.983806704376544,39.24016070365906
7,0,7011,3796,1,0.5116984844207764,0.7930182814598083,0.461519330739975,10.325025947029037,40.24041819572449
7,1,7012,3797,1,0.608255922794342,0.8047209978103638,0.6262473464012146,8.572721793384336,39.03880214691162
7,2,7013,3796,1,0.45709431171417236,0.8041157722473145,0.3680710792541504,10.09002579566219,38.96058511734009
7,3,7014,3796,1,0.6056008338928223,0.7984673976898193,0.5980105400085449,8.724439295002991,40.134912967681885
7,4,7015,3796,1,0.5936272144317627,0.8057857155799866,0.601613461971283,8.56805661369123,38.83387589454651
8,0,8011,3796,1,0.5057618618011475,0.7997890710830688,0.4619710147380829,9.759447315492052,38.80649399757385
8,1,8012,3797,1,0.6030586957931519,0.8083434104919434,0.6319417953491211,8.501475095370939,39.714982986450195
8,2,8013,3796,1,0.45044344663619995,0.810543417930603,0.3797905445098877,10.912272308356116,39.25282311439514
8,3,8014,3796,1,0.6088718175888062,0.7967529892921448,0.5876138210296631,8.442998022278173,39.08554697036743
8,4,8015,3796,1,0.6040788292884827,0.7968195676803589,0.5891679525375366,8.905614068550566,40.081923961639404
9,0,9011,3796,1,0.5004716515541077,0.8031421303749084,0.47861233353614807,11.206377569949002,39.230480909347534
9,1,9012,3797,1,0.5935189127922058,0.814993143081665,0.6418363451957703,8.712650203666055,39.08372497558594
9,2,9013,3796,1,0.4544360637664795,0.8061878085136414,0.36841171979904175,10.6160316448169,39.766533851623535
9,3,9014,3796,1,0.6083468198776245,0.7964440584182739,0.5941247344017029,8.811807709453204,39.479288816452026
9,4,9015,3796,1,0.5979509949684143,0.8003429174423218,0.6087430119514465,8.927912268759277,39.72879099845886
10,0,10011,3796,1,0.49891629815101624,0.8049674034118652,0.46832847595214844,7.971306441585239,38.8069212436676
10,1,10012,3797,1,0.5920963883399963,0.8150933980941772,0.6423184871673584,7.742477450150876,39.21092200279236
10,2,10013,3796,1,0.44220098853111267,0.8181496858596802,0.3823920786380768,9.947500041387737,39.00332689285278
10,3,10014,3796,1,0.598331093788147,0.8048359155654907,0.6038870811462402,8.639022163730033,40.07411599159241
10,4,10015,3796,1,0.5989946722984314,0.7977496981620789,0.5984824895858765,9.073720883579231,39.6551079750061
11,0,11011,3796,1,0.49899327754974365,0.8033866882324219,0.46573880314826965,8.2629623148352,39.86184287071228
11,1,11012,3797,1,0.5929795503616333,0.8135374784469604,0.6425537467002869,8.24451351966685,38.53182291984558
11,2,11013,3796,1,0.4479880928993225,0.8113638758659363,0.39376163482666016,10.587131084301966,38.259713888168335
11,3,11014,3796,1,0.5970457792282104,0.8052054643630981,0.6041531562805176,8.521687771306507,38.35990118980408
11,4,11015,3796,1,0.5844403505325317,0.8096463680267334,0.6217570900917053,9.08797391050904,38.27698612213135
12,0,12011,3796,1,0.5028634667396545,0.799172580242157,0.4527588486671448,8.541024546337786,38.27649784088135
12,1,12012,3797,1,0.5880807042121887,0.8162000775337219,0.6442828178405762,7.759824463473034,38.26670002937317
12,2,12013,3796,1,0.4419344663619995,0.8163418769836426,0.37702834606170654,9.135965620501581,38.3088641166687
12,3,12014,3796,1,0.5906234979629517,0.8085306286811829,0.619915246963501,7.338250570361718,40.4060001373291
12,4,12015,3796,1,0.5853151082992554,0.8073667287826538,0.6293619871139526,7.485525760219019,39.0997109413147
13,0,13011,3796,1,0.49416399002075195,0.806979775428772,0.4815983176231384,10.295045108840691,38.779083013534546
13,1,13012,3797,1,0.5974814891815186,0.8097182512283325,0.6401399374008179,7.6762970899077345,38.53179121017456
13,2,13013,3796,1,0.44064393639564514,0.8162588477134705,0.3996250629425049,9.18055773342421,38.76223397254944
13,3,13014,3796,1,0.5960705876350403,0.8037604093551636,0.6035834550857544,8.157395522462407,40.54215216636658
13,4,13015,3796,1,0.578916072845459,0.8127182722091675,0.6101498603820801,8.025911004151794,40.65107703208923
14,0,14011,3796,1,0.5024672746658325,0.7991004586219788,0.45330938696861267,7.749230313609242,38.80590295791626
14,1,14012,3797,1,0.5857358574867249,0.8182126879692078,0.6413201689720154,7.6472148268285105,38.960692167282104
14,2,14013,3796,1,0.4318866431713104,0.8247517943382263,0.40999677777290344,8.40682307503732,39.2786009311676
14,3,14014,3796,1,0.5878472328186035,0.8094436526298523,0.6182628273963928,8.25446692611596,39.07421803474426
14,4,14015,3796,1,0.5734536051750183,0.8155114650726318,0.6458048224449158,8.176850718779644,38.99875283241272
15,0,15011,3796,1,0.49217528104782104,0.8068865537643433,0.4767950773239136,8.237188949529918,38.8408899307251
15,1,15012,3797,1,0.5830076336860657,0.8192137479782104,0.6450856924057007,7.802157041998004,38.87782692909241
15,2,15013,3796,1,0.433575838804245,0.821624755859375,0.4095194935798645,9.179807976005087,39.490392208099365
15,3,15014,3796,1,0.588733434677124,0.8096624612808228,0.6063261032104492,8.013347166060933,40.227088928222656
15,4,15015,3796,1,0.5748375058174133,0.815131664276123,0.627527117729187,8.962139990369973,43.10034990310669
16,0,16011,3796,1,0.4931946098804474,0.805854320526123,0.47005537152290344,7.976008887569578,40.51724410057068
16,1,16012,3797,1,0.5723585486412048,0.8267888426780701,0.6519784927368164,8.169407718556581,42.15682792663574
16,2,16013,3796,1,0.43790414929389954,0.8177427649497986,0.389223575592041,9.262940979299414,39.499218225479126
16,3,16014,3796,1,0.5916997194290161,0.8059585094451904,0.6086480021476746,8.461175606443577,38.71340990066528
16,4,16015,3796,1,0.5642281770706177,0.8218402862548828,0.6410269141197205,10.469250707966866,38.65728306770325
17,0,17011,3796,1,0.4935823678970337,0.805840790271759,0.47981035709381104,9.01706216531317,38.62734007835388
17,1,17012,3797,1,0.5863368511199951,0.8149899244308472,0.6425610780715942,9.393110743002106,38.86493730545044
17,2,17013,3796,1,0.4355592131614685,0.8203403949737549,0.383264422416687,8.645554046161523,38.39690613746643
17,3,17014,3796,1,0.5843644738197327,0.8111190795898438,0.6169649362564087,8.118639505697757,38.88142204284668
17,4,17015,3796,1,0.5662568211555481,0.8212219476699829,0.6332873106002808,8.684516560792817,38.89463710784912
18,0,18011,3796,1,0.493014395236969,0.805911660194397,0.46763014793395996,7.797401052247225,38.685478925704956
18,1,18012,3797,1,0.5745863914489746,0.8233636617660522,0.6486111283302307,8.039320147912415,38.33194971084595
18,2,18013,3796,1,0.43307259678840637,0.8223401308059692,0.40118011832237244,7.514314166155317,38.713963985443115
18,3,18014,3796,1,0.5837857723236084,0.8106050491333008,0.6175397634506226,7.858629065146771,41.67086410522461
18,4,18015,3796,1,0.5703406929969788,0.8170968890190125,0.6393129825592041,7.582639312749003,40.47817301750183
