round,roc_auc,pr_auc,accuracy_at_0_5,sensitivity_at_0_5,specificity_at_0_5,f1_score_at_0_5,log_loss,global_update_l2,mean_client_update_l2,minimum_client_update_l2,maximum_client_update_l2,round_seconds
0,0.49827470528106343,0.21106756254524509,0.2202551418901328,1.0,0.0,0.36099850650736076,0.6974420193967543,0.0,0.0,0.0,0.0,0.0
1,0.5517069426191011,0.24970538073565318,0.2202551418901328,1.0,0.0,0.36099850650736076,2.0820404903669663,11.880772671576393,14.498240422142473,13.29469880245241,15.612214405776976,208.51833081245422
2,0.5807587113273895,0.274948991788266,0.2202551418901328,1.0,0.0,0.36099850650736076,2.6926407316487984,9.75793782122002,12.594264752937832,10.684140152274587,14.894721362550193,209.1965627670288
3,0.6650506952091152,0.3542754156308175,0.23249153866180683,0.9822695035460993,0.020701168614357262,0.36052060737527114,1.3176376212486018,12.409605501395905,15.14258218753977,12.563644417961985,22.074762335196514,209.17548990249634
4,0.7372987682386325,0.44284920319600424,0.3296016662327519,0.9621749408983451,0.15091819699499165,0.3873423744944088,1.0471737525818419,14.233322681966614,17.582894192257406,12.924628369808564,28.86163695362261,209.8886742591858
5,0.7823229811703509,0.5061868887932067,0.7115334548294715,0.7257683215130024,0.7075125208681136,0.5256849315068494,0.5548070588565556,10.598275280274706,14.866028090617146,9.427725840184957,25.134034365739556,210.40687608718872
6,0.7999652691443974,0.5376482726692551,0.7760999739651132,0.5910165484633569,0.8283806343906511,0.5376344086021505,0.4571712414828006,10.027738500058852,16.677820301524324,9.980839711059634,32.26183957721173,209.9915771484375
7,0.801028506928411,0.529715646326212,0.7224681072637335,0.7529550827423168,0.7138564273789649,0.5444444444444444,0.5557833199813171,7.2324763686192695,15.078279946594133,9.557017294764108,31.71911613565657,211.28858399391174
8,0.8032678577771463,0.5438296832232333,0.7651653215308514,0.6784869976359338,0.7896494156928213,0.56,0.48335850344168585,5.917289646281401,16.567938186752066,10.755650483571051,35.45227947301809,212.10277795791626
9,0.8013296392332374,0.5362301944810539,0.7162197344441552,0.7529550827423168,0.7058430717863106,0.538917089678511,0.5630800528837825,6.027393339584611,16.87679555065659,10.603501324804274,34.30521747769106,211.15823078155518
10,0.804406279970163,0.5453828844270472,0.6740432179120021,0.8191489361702128,0.6330550918196995,0.5253980288097043,0.632412819094079,5.109724212460354,17.59607014206386,11.558121148005343,35.882360569790514,211.49296402931213
11,0.8043093887764083,0.5448142026013001,0.7370476438427492,0.7139479905437353,0.7435726210350584,0.5446348061316502,0.5177549835703613,5.8672866799538435,17.675300828175942,11.42595548215194,34.82909253171478,211.68584203720093
12,0.8048605437746915,0.5370412342210494,0.5834418120281176,0.892434988179669,0.49616026711185307,0.4855305466237942,0.7584963148634402,5.169776060017237,19.143880240950942,11.197056120927602,40.163389790083784,211.86012601852417
13,0.804713924310415,0.5553641834253917,0.7334027596979953,0.7269503546099291,0.7352253756260434,0.5456965394853593,0.5129132040377063,5.284244789569823,20.43641318933939,14.413469695170207,36.22338416364832,212.25628018379211
14,0.8091723005639817,0.5623782572082083,0.7945847435563655,0.5401891252955082,0.8664440734557596,0.5366999412800939,0.4268513062077675,4.428867113715836,19.14981980621558,11.512164624372293,38.27953380058986,212.31715393066406
15,0.8048591624338437,0.5521960739141217,0.7055454308773756,0.7730496453900709,0.6864774624373957,0.5362853628536285,0.5659635375550167,5.551813215396375,19.50625368749487,11.995421457455302,42.292562047357144,212.93961882591248
16,0.8095241478113641,0.5620045872395738,0.7125748502994012,0.7813238770685579,0.6931552587646077,0.5449299258037923,0.5590962221045734,4.291533063502386,19.69922027755684,13.74194990869743,38.11361464669312,215.10982584953308
17,0.8068660533513303,0.5514978387231932,0.6779484509242385,0.8250591016548463,0.6363939899833055,0.5301936954044816,0.6098664436587441,4.221104989187168,19.102693372983616,11.35750980629019,35.90594965914784,213.43047714233398
18,0.8128105550227527,0.5688640284040044,0.7393907836500911,0.7328605200945626,0.7412353923205343,0.5533244087460955,0.511198086841448,3.965547415040115,19.94921893914843,13.656924734791893,39.13543718995932,213.2365210056305
19,0.8080169076119775,0.5656722404385808,0.7779224160374902,0.6170212765957447,0.823372287145242,0.5503426462836057,0.44358964689145886,5.323918161065532,18.570613856026405,12.024348808153505,33.29592014023781,214.4457778930664
20,0.8102633624993587,0.5531329876941063,0.7190835719864619,0.7612293144208038,0.7071786310517529,0.5441487114490917,0.5336862662535227,4.376517425718002,19.48865718055287,13.18606944645207,38.40576016192606,214.76821994781494
