round,client_id,client_seed,images,local_epochs,loss,roc_auc,pr_auc,update_l2,training_seconds
1,0,1022,3796,1,0.642037034034729,0.7327661514282227,0.4481455087661743,13.745091960423865,41.77774786949158
1,1,1023,3797,1,0.6110417246818542,0.769695520401001,0.48764902353286743,15.367503893883272,41.81902265548706
1,2,1024,3796,1,0.6384254097938538,0.7353582978248596,0.4277191460132599,14.435485408142773,41.97482895851135
1,3,1025,3796,1,0.6418122053146362,0.73201584815979,0.44246920943260193,14.494926734344634,42.109296798706055
1,4,1026,3796,1,0.6224926710128784,0.7541054487228394,0.4474169611930847,14.450915215967695,41.99039602279663
2,0,2022,3796,1,0.6035369634628296,0.7725178599357605,0.5036646127700806,12.083174030638332,41.718361139297485
2,1,2023,3797,1,0.5869051814079285,0.7919142246246338,0.5180027484893799,13.630998272940108,41.94995093345642
2,2,2024,3796,1,0.6139380931854248,0.7627642154693604,0.48265722393989563,13.784694185554317,41.57583427429199
2,3,2025,3796,1,0.61522376537323,0.7621732950210571,0.48896700143814087,11.910719722182558,41.6147780418396
2,4,2026,3796,1,0.5972282290458679,0.7817577719688416,0.48903849720954895,13.401069638717946,41.994940996170044
3,0,3022,3796,1,0.594304084777832,0.7797530889511108,0.5371602177619934,12.992310622461693,42.08925104141235
3,1,3023,3797,1,0.5725130438804626,0.803665816783905,0.5499111413955688,14.055463851308145,41.37049698829651
3,2,3024,3796,1,0.6025709509849548,0.772642970085144,0.49872782826423645,13.323856009360894,41.551807165145874
3,3,3025,3796,1,0.601280927658081,0.7740421295166016,0.50384521484375,15.19083557885123,41.48996305465698
3,4,3026,3796,1,0.5866497755050659,0.7895798087120056,0.5000784397125244,12.777033148574764,43.258296966552734
4,0,4022,3796,1,0.5736209750175476,0.7986958026885986,0.5476047396659851,10.03584978590235,41.492491006851196
4,1,4023,3797,1,0.5614578127861023,0.8099957704544067,0.5676235556602478,15.442984901923746,41.3752646446228
4,2,4024,3796,1,0.5938107967376709,0.7794622182846069,0.518546462059021,15.286166401403957,41.34224009513855
4,3,4025,3796,1,0.5931819677352905,0.7807031273841858,0.5146060585975647,12.033939669602326,41.28157901763916
4,4,4026,3796,1,0.5750030875205994,0.7981699705123901,0.5180989503860474,11.574960850933076,41.16387701034546
5,0,5022,3796,1,0.5838826894760132,0.786421537399292,0.5468944907188416,11.483728455632855,41.414685010910034
5,1,5023,3797,1,0.5542240738868713,0.8147453665733337,0.5762014389038086,12.474769483999044,41.36032581329346
5,2,5024,3796,1,0.5917791724205017,0.7793047428131104,0.5018470287322998,13.629209039203303,41.491671085357666
5,3,5025,3796,1,0.5906383395195007,0.7829946279525757,0.5256645679473877,10.089464278000529,41.20704698562622
5,4,5026,3796,1,0.5792365670204163,0.7940282821655273,0.5230919122695923,8.285151730995114,41.29080891609192
6,0,6022,3796,1,0.5718250870704651,0.7977601885795593,0.5545332431793213,11.070979768644822,41.35167694091797
6,1,6023,3797,1,0.5487316846847534,0.819640576839447,0.5781524181365967,12.320789446985417,41.26372790336609
6,2,6024,3796,1,0.5809147357940674,0.7907496690750122,0.5346027612686157,13.792486765863968,41.318763971328735
6,3,6025,3796,1,0.5878126621246338,0.7844905853271484,0.5209516882896423,13.858451419814296,1042.9758031368256
6,4,6026,3796,1,0.5714261531829834,0.7992281913757324,0.5203543901443481,9.666168195436331,957.3833959102631
7,0,7022,3796,1,0.5710335373878479,0.7976688742637634,0.5727330446243286,8.848011342486815,949.0961616039276
7,1,7023,3797,1,0.5485054850578308,0.8170708417892456,0.5778271555900574,10.22358396105084,38.13044714927673
7,2,7024,3796,1,0.5796688795089722,0.7903105616569519,0.5304175019264221,11.091807228195584,42.77546310424805
7,3,7025,3796,1,0.5810127258300781,0.789452850818634,0.5220208168029785,8.802137240335151,41.76826000213623
7,4,7026,3796,1,0.5637657642364502,0.8056425452232361,0.5361825227737427,8.532634433167738,41.19195818901062
8,0,8022,3796,1,0.5571633577346802,0.8069573640823364,0.5912771224975586,8.848904810514762,41.63852620124817
8,1,8023,3797,1,0.5432896614074707,0.8206323385238647,0.5748125910758972,8.610672421272064,41.513198137283325
8,2,8024,3796,1,0.5742377638816833,0.793309211730957,0.5427917242050171,10.184476901114243,41.94554114341736
8,3,8025,3796,1,0.5799276828765869,0.7896135449409485,0.5365739464759827,9.332039961464538,41.459588050842285
8,4,8026,3796,1,0.5619189739227295,0.8054807186126709,0.5266755223274231,8.808084292299199,41.38837909698486
9,0,9022,3796,1,0.562199592590332,0.8037325143814087,0.5784136652946472,8.204340121597198,41.368072271347046
9,1,9023,3797,1,0.5445470213890076,0.8203906416893005,0.5915595889091492,8.886486630346953,41.47028398513794
9,2,9024,3796,1,0.579893171787262,0.7881348133087158,0.5225862860679626,11.269420952913197,41.38597297668457
9,3,9025,3796,1,0.5841618180274963,0.7861160635948181,0.5063998103141785,8.261462110925477,41.7338171005249
9,4,9026,3796,1,0.5618777871131897,0.8071264028549194,0.5469850301742554,9.895730987756764,42.086365938186646
10,0,10022,3796,1,0.5544292330741882,0.8085932731628418,0.5758404731750488,8.825971971556948,41.817999839782715
10,1,10023,3797,1,0.5351534485816956,0.8262554407119751,0.594918966293335,9.425179996365305,42.330852031707764
10,2,10024,3796,1,0.5720187425613403,0.7945181131362915,0.5274914503097534,11.26332556634667,43.11633586883545
10,3,10025,3796,1,0.5706189274787903,0.7974039316177368,0.5431953072547913,8.40295751925748,41.989322900772095
10,4,10026,3796,1,0.5525693893432617,0.8141452074050903,0.5586004853248596,9.274168292077876,41.64058709144592
11,0,11022,3796,1,0.5503569841384888,0.8106076121330261,0.5870548486709595,8.2497261264142,41.66206908226013
11,1,11023,3797,1,0.5385411381721497,0.8239604234695435,0.592436671257019,9.136242413746443,41.42755389213562
11,2,11024,3796,1,0.5782349705696106,0.7884688973426819,0.5297607183456421,9.654415757876574,41.56419110298157
11,3,11025,3796,1,0.5704628825187683,0.796913206577301,0.5403556823730469,8.253869761818585,41.957491874694824
11,4,11026,3796,1,0.5472044944763184,0.8167023062705994,0.546647310256958,9.369326183300544,46.59923791885376
12,0,12022,3796,1,0.5530670881271362,0.8084309101104736,0.5786001682281494,8.428850048020895,48.76878786087036
12,1,12023,3797,1,0.5317897796630859,0.827639102935791,0.5974395275115967,8.189587600868222,46.48585605621338
12,2,12024,3796,1,0.562839686870575,0.8026970624923706,0.5315762758255005,8.549100328601176,41.63527584075928
12,3,12025,3796,1,0.5715698003768921,0.7953831553459167,0.5439320802688599,7.5459819781407695,41.71780204772949
12,4,12026,3796,1,0.5424946546554565,0.8200122117996216,0.5593971014022827,8.539290387424543,42.05611801147461
13,0,13022,3796,1,0.5441871285438538,0.814803957939148,0.5863000750541687,7.230681348684316,41.82929301261902
13,1,13023,3797,1,0.5292283296585083,0.8291680216789246,0.5904763340950012,7.807907448276628,41.63823103904724
13,2,13024,3796,1,0.5650169253349304,0.79929119348526,0.5339748859405518,8.005050889781,41.75483202934265
13,3,13025,3796,1,0.5623621940612793,0.8019294738769531,0.5352545976638794,8.401911463599266,41.65068292617798
13,4,13026,3796,1,0.5470444560050964,0.8148577213287354,0.5443317890167236,7.9135425424057795,42.0093297958374
14,0,14022,3796,1,0.5465291738510132,0.8128994703292847,0.5992667078971863,8.126777841237148,42.414665937423706
14,1,14023,3797,1,0.5276504158973694,0.8305972814559937,0.5908912420272827,8.93884618037325,41.53374624252319
14,2,14024,3796,1,0.564256489276886,0.7992547750473022,0.5365563035011292,7.723426611667445,41.52705407142639
14,3,14025,3796,1,0.5603598356246948,0.8033391237258911,0.5605698823928833,8.313160613306014,41.52119994163513
14,4,14026,3796,1,0.5496760606765747,0.8123636245727539,0.5586780309677124,7.6130303093500045,41.385969161987305
15,0,15022,3796,1,0.5404620170593262,0.81914883852005,0.5980437994003296,7.765238928878121,41.494154930114746
15,1,15023,3797,1,0.5287032723426819,0.8285528421401978,0.5900275707244873,9.564420142188185,41.502240896224976
15,2,15024,3796,1,0.5625531673431396,0.8001950979232788,0.5400174856185913,7.59023085252422,41.91048216819763
15,3,15025,3796,1,0.5617255568504333,0.8016718029975891,0.5295954942703247,7.527376130673193,45.754029750823975
15,4,15026,3796,1,0.5383917093276978,0.8216832876205444,0.5629823803901672,8.208620913748009,45.457282066345215
16,0,16022,3796,1,0.5446866750717163,0.8144404888153076,0.5874865055084229,7.844313120693763,44.034777879714966
16,1,16023,3797,1,0.5181203484535217,0.8368126153945923,0.6032863259315491,7.698725344190331,44.410386085510254
16,2,16024,3796,1,0.5610007047653198,0.8014022707939148,0.5352117419242859,8.190441001566471,38.66780972480774
16,3,16025,3796,1,0.5546493530273438,0.8066381216049194,0.5488688945770264,7.392921711406343,38.6529541015625
16,4,16026,3796,1,0.5356037020683289,0.8236681222915649,0.56266188621521,7.268362540929737,38.745649099349976
17,0,17022,3796,1,0.5299645066261292,0.8253358602523804,0.6070711612701416,8.6445051850103,38.42694711685181
17,1,17023,3797,1,0.5180809497833252,0.8364368677139282,0.6062434315681458,7.3376956950152845,38.26919412612915
17,2,17024,3796,1,0.5668643712997437,0.7970833778381348,0.5251493453979492,10.653115769139376,38.42499613761902
17,3,17025,3796,1,0.5546508431434631,0.8063028454780579,0.5551300048828125,7.798428281007678,38.64482283592224
17,4,17026,3796,1,0.5483658909797668,0.8138149976730347,0.5468103885650635,7.970616566834513,42.159193992614746
18,0,18022,3796,1,0.5320903658866882,0.8236588835716248,0.601189911365509,8.27162766267126,42.56303906440735
18,1,18023,3797,1,0.524391770362854,0.8314648866653442,0.6001943945884705,6.822830177230744,42.234848976135254
18,2,18024,3796,1,0.5632874965667725,0.8001924753189087,0.5312178134918213,7.4718533432308725,43.088051080703735
18,3,18025,3796,1,0.5468634963035583,0.8135648369789124,0.5600013732910156,6.676691593661388,42.26397395133972
18,4,18026,3796,1,0.5399901270866394,0.8189520239830017,0.5760701298713684,7.406164499381902,42.10723423957825
