round,client_id,client_seed,images,local_epochs,mu,loss,classification_loss,regularization_loss,proximal_loss_epoch_mean,initial_proximal_loss,final_proximal_loss,roc_auc,pr_auc,update_l2,training_seconds
8,2,8013,3796,1,0.01,0.46244511008262634,0.42781862616539,0.027170050889253616,0.00745637621730566,0.0,0.008639886043965816,0.809722900390625,0.38120198249816895,5.8683453228982,42.7877471446991
8,3,8014,3796,1,0.01,0.6223157048225403,0.5876073241233826,0.027216052636504173,0.00749208964407444,0.0,0.011080288328230381,0.7947222590446472,0.5849335789680481,4.838983687088531,42.828980922698975
8,4,8015,3796,1,0.01,0.6175635457038879,0.5826887488365173,0.027224170044064522,0.0076506067998707294,0.0,0.008691130205988884,0.795049250125885,0.5827237963676453,5.215499305487659,43.61722683906555
9,0,9011,3796,1,0.01,0.5116556286811829,0.4782271385192871,0.026726175099611282,0.006702285725623369,0.0,0.007265412714332342,0.8028782606124878,0.47375231981277466,6.09037132245031,41.4804790019989
9,1,9012,3797,1,0.01,0.6062222123146057,0.5719444155693054,0.026751285418868065,0.0075265211053192616,0.0,0.009920441545546055,0.8137673735618591,0.6396000385284424,4.909921404670538,42.00838494300842
9,2,9013,3796,1,0.01,0.4681003987789154,0.4334810674190521,0.026759428903460503,0.007859793491661549,0.0,0.009121538139879704,0.8035564422607422,0.36836540699005127,5.151552553049987,41.23719811439514
9,3,9014,3796,1,0.01,0.6219345331192017,0.586559534072876,0.026789331808686256,0.008585731498897076,0.0,0.00856816116720438,0.7955437898635864,0.5918827056884766,4.983317539266669,41.088191986083984
9,4,9015,3796,1,0.01,0.6107963919639587,0.5769287347793579,0.026738567277789116,0.007129254285246134,0.0,0.007962275296449661,0.7988144755363464,0.6044250726699829,4.763987793839346,41.96859002113342
10,0,10011,3796,1,0.01,0.5109938979148865,0.4782108962535858,0.026219427585601807,0.00656353123486042,0.0,0.008398648351430893,0.8039177060127258,0.462679922580719,4.403812194372501,40.26310396194458
10,1,10012,3797,1,0.01,0.6071869730949402,0.5738269686698914,0.02627475932240486,0.007085159420967102,0.0,0.00784560851752758,0.8119901418685913,0.6393568515777588,4.328523232163757,40.32855987548828
10,2,10013,3796,1,0.01,0.45446479320526123,0.42106202244758606,0.026198215782642365,0.00720443157479167,0.0,0.00798085331916809,0.8172492980957031,0.38225042819976807,5.133176129457043,40.75382685661316
10,3,10014,3796,1,0.01,0.6120555400848389,0.5785993933677673,0.026279417797923088,0.00717671774327755,0.0,0.009138669818639755,0.8031114339828491,0.6012916564941406,4.404371518635483,40.34105086326599
10,4,10015,3796,1,0.01,0.6133254766464233,0.579254686832428,0.026289744302630424,0.007781001273542643,0.0,0.008028575219213963,0.7959145903587341,0.5921173095703125,4.582729148818311,40.271270990371704
11,0,11011,3796,1,0.01,0.511223554611206,0.47927093505859375,0.02574876882135868,0.00620356434956193,0.0,0.006911429576575756,0.8019852638244629,0.46363723278045654,4.361126600080082,40.383044958114624
11,1,11012,3797,1,0.01,0.6063762307167053,0.5739012360572815,0.02574167586863041,0.006733408663421869,0.0,0.008655251003801823,0.811987578868866,0.6424208879470825,4.7160274720699755,40.407458782196045
11,2,11013,3796,1,0.01,0.46066105365753174,0.4270605146884918,0.02579132653772831,0.007809262722730637,0.0,0.007471474353224039,0.8114646673202515,0.39485448598861694,5.4949969828177965,40.33770489692688
11,3,11014,3796,1,0.01,0.6110906600952148,0.5781074166297913,0.025771737098693848,0.007211496587842703,0.0,0.011668926104903221,0.8034387230873108,0.599157452583313,4.190744206051254,40.493868827819824
11,4,11015,3796,1,0.01,0.5996413230895996,0.5672768354415894,0.02575545758008957,0.006608994212001562,0.0,0.00825616717338562,0.8067167401313782,0.6141366958618164,4.4488231166145225,40.94037199020386
12,0,12011,3796,1,0.01,0.515702486038208,0.4838849902153015,0.025304505601525307,0.006512993481010199,0.0,0.008426444604992867,0.797620415687561,0.45162293314933777,4.652577271337682,41.130894899368286
12,1,12012,3797,1,0.01,0.6031889915466309,0.5703672766685486,0.025320395827293396,0.0075014373287558556,0.0,0.007915187627077103,0.814293622970581,0.6412312984466553,4.163309265143801,40.6703360080719
12,2,12013,3796,1,0.01,0.4571722745895386,0.4239753186702728,0.025309110060334206,0.007887772284448147,0.0,0.007674881257116795,0.813717782497406,0.37121888995170593,4.850857080176856,40.555991888046265
12,3,12014,3796,1,0.01,0.60453200340271,0.5728597044944763,0.025284921750426292,0.006387260742485523,0.0,0.00880166795104742,0.8065215349197388,0.6163599491119385,3.952770361035477,40.415215253829956
12,4,12015,3796,1,0.01,0.5970898866653442,0.5655398964881897,0.02528879977762699,0.006261107977479696,0.0,0.007539526559412479,0.8070833683013916,0.628642737865448,3.90317063178103,40.28587508201599
13,0,13011,3796,1,0.01,0.5087865591049194,0.4764955937862396,0.02486228756606579,0.007428622804582119,0.0,0.008466695435345173,0.8050031661987305,0.47729071974754333,5.957710416960015,40.2423050403595
13,1,13012,3797,1,0.01,0.6118487119674683,0.5795403718948364,0.024848127737641335,0.007460267748683691,0.0,0.008688550442457199,0.8081836700439453,0.63910973072052,4.097226537159354,40.138477087020874
13,2,13013,3796,1,0.01,0.4541478753089905,0.4229152798652649,0.02481117658317089,0.006421536207199097,0.0,0.0069456687197089195,0.8142828941345215,0.3943304717540741,4.393216766465721,40.16685104370117
13,3,13014,3796,1,0.01,0.6105461716651917,0.5792422890663147,0.02485300600528717,0.006450872868299484,0.0,0.006909153889864683,0.8014636635780334,0.5976836681365967,4.2381353446925765,40.17769694328308
13,4,13015,3796,1,0.01,0.5926033854484558,0.5610931515693665,0.0248631052672863,0.006647065281867981,0.0,0.007140992674976587,0.8111040592193604,0.6063560247421265,4.289878460691309,40.254884004592896
14,0,14011,3796,1,0.01,0.5147732496261597,0.4840000867843628,0.024374062195420265,0.006399270612746477,0.0,0.0065323603339493275,0.7985037565231323,0.45157304406166077,3.9340484112484613,40.23870062828064
14,1,14012,3797,1,0.01,0.601997435092926,0.5705518126487732,0.024436257779598236,0.007009319495409727,0.0,0.007145458832383156,0.8147257566452026,0.6380267143249512,3.703481449518736,39.98505210876465
14,2,14013,3796,1,0.01,0.44468003511428833,0.4144964814186096,0.02435452677309513,0.005829127039760351,0.0,0.005991779267787933,0.8231322765350342,0.40563201904296875,4.321269951759312,40.37391114234924
14,3,14014,3796,1,0.01,0.6020992398262024,0.570673942565918,0.02439652569591999,0.00702874967828393,0.0,0.007560255471616983,0.8076577186584473,0.6175348162651062,4.195067639038111,41.479389905929565
14,4,14015,3796,1,0.01,0.5877330899238586,0.5564372539520264,0.024407196789979935,0.006888777483254671,0.0,0.007104896008968353,0.8137562274932861,0.6406739354133606,4.575864094420418,40.58260893821716
15,0,15011,3796,1,0.01,0.5061113834381104,0.47588875889778137,0.023918557912111282,0.006303966045379639,0.0,0.008501955308020115,0.804649829864502,0.47211402654647827,3.9498503883115386,40.5656533241272
15,1,15012,3797,1,0.01,0.5987725257873535,0.5680111646652222,0.023993881419301033,0.0067675309255719185,0.0,0.008036836050450802,0.8165541887283325,0.6430701613426208,4.196289106554398,40.08860492706299
15,2,15013,3796,1,0.01,0.44656902551651,0.4162627160549164,0.023910855874419212,0.006395515985786915,0.0,0.008115457370877266,0.8205866813659668,0.40663111209869385,4.890860691362673,40.16344666481018
15,3,15014,3796,1,0.01,0.6029197573661804,0.5720904469490051,0.024005001410841942,0.006824052426964045,0.0,0.007456512656062841,0.8080016374588013,0.6040641069412231,4.233194389794506,40.232933044433594
15,4,15015,3796,1,0.01,0.5887908339500427,0.5587311387062073,0.02395349182188511,0.00610613077878952,0.0,0.007277743425220251,0.8131750822067261,0.6255435943603516,4.507132994855379,40.21855092048645
16,0,16011,3796,1,0.01,0.5067406296730042,0.47645312547683716,0.02349877543747425,0.00678867707028985,0.0,0.007216319907456636,0.8044716119766235,0.46735888719558716,4.111494600074082,40.363771200180054
16,1,16012,3797,1,0.01,0.5879928469657898,0.557498574256897,0.02354002743959427,0.006954175885766745,0.0,0.007379953283816576,0.8243715763092041,0.6500763893127441,3.9921020160351928,40.32348418235779
16,2,16013,3796,1,0.01,0.4510236978530884,0.42017582058906555,0.023501086980104446,0.007346729747951031,0.0,0.007629006169736385,0.8172221183776855,0.39092928171157837,4.492995176610736,40.60898017883301
16,3,16014,3796,1,0.01,0.6056606769561768,0.5752050876617432,0.023550517857074738,0.006905048619955778,0.0,0.006281180772930384,0.8048543930053711,0.608112633228302,4.06764782466783,40.07613205909729
16,4,16015,3796,1,0.01,0.5791878700256348,0.5490831136703491,0.023528793826699257,0.006575942039489746,0.0,0.00745759904384613,0.8195807933807373,0.6358296871185303,4.820101846713735,40.21218800544739
17,0,17011,3796,1,0.01,0.5071768164634705,0.4782632291316986,0.02308490127325058,0.005828584544360638,0.0,0.0062893955036997795,0.80377197265625,0.4746817350387573,4.8436344992411735,39.96712899208069
17,1,17012,3797,1,0.01,0.6024459004402161,0.5721335411071777,0.023148439824581146,0.007163960486650467,0.0,0.00744026992470026,0.8124369382858276,0.6403094530105591,4.498665095385054,40.14465522766113
17,2,17013,3796,1,0.01,0.449497252702713,0.41951143741607666,0.023071037605404854,0.006914875004440546,0.0,0.008015881292521954,0.8188533782958984,0.383492112159729,4.382408127130365,40.27082109451294
17,3,17014,3796,1,0.01,0.5985711812973022,0.5689018368721008,0.0230942964553833,0.0065752435475587845,0.0,0.0071617597714066505,0.8096144199371338,0.6145269870758057,3.9324753050557684,40.317160844802856
17,4,17015,3796,1,0.01,0.5811293125152588,0.5518195629119873,0.023104431107640266,0.006205374374985695,0.0,0.008168491534888744,0.8190077543258667,0.6288646459579468,4.209620670919076,40.25951290130615
18,0,18011,3796,1,0.01,0.5062326192855835,0.4773139953613281,0.022674323990941048,0.006244354881346226,0.0,0.007791673764586449,0.8044115900993347,0.4650050401687622,4.019338807041221,40.17255616188049
18,1,18012,3797,1,0.01,0.5898973941802979,0.5602869391441345,0.022756656631827354,0.006853971630334854,0.0,0.008150926791131496,0.8214401602745056,0.6445810794830322,4.435216866722753,40.10954213142395
18,2,18013,3796,1,0.01,0.4475029706954956,0.41825124621391296,0.022660404443740845,0.006591370794922113,0.0,0.007655544206500053,0.8200433254241943,0.3969014883041382,3.802956803856331,40.22562623023987
18,3,18014,3796,1,0.01,0.59830242395401,0.5690414905548096,0.022707946598529816,0.006552880629897118,0.0,0.007336669601500034,0.808809757232666,0.6159487962722778,3.751446980688612,40.299601316452026
18,4,18015,3796,1,0.01,0.5852198600769043,0.5558556318283081,0.0227101631462574,0.006653919816017151,0.0,0.007324489299207926,0.8151863813400269,0.6349265575408936,3.9113421317448096,40.39735698699951
19,0,19011,3796,1,0.01,0.5046310424804688,0.47533679008483887,0.022320061922073364,0.006974062882363796,0.0,0.006307966075837612,0.8061469197273254,0.46006160974502563,5.546012023913886,40.18492531776428
19,1,19012,3797,1,0.01,0.5887455344200134,0.5601397156715393,0.02237531915307045,0.006230404134839773,0.0,0.00753442756831646,0.8236326575279236,0.651648998260498,4.006753819844965,40.186660289764404
19,2,19013,3796,1,0.01,0.4417899549007416,0.4131282567977905,0.02231575921177864,0.0063459742814302444,0.0,0.005800026934593916,0.8254403471946716,0.3969404995441437,4.580284108532763,40.23487401008606
19,3,19014,3796,1,0.01,0.5918296575546265,0.5635823011398315,0.022367142140865326,0.005879920907318592,0.0,0.007014193572103977,0.814965009689331,0.6217491030693054,4.611085383794809,40.346137046813965
19,4,19015,3796,1,0.01,0.5838634371757507,0.5550073385238647,0.02235763520002365,0.006498393602669239,0.0,0.0074021783657372,0.815150797367096,0.6197676062583923,4.0778790259039015,40.24340796470642
20,0,20011,3796,1,0.01,0.5018458366394043,0.47316545248031616,0.021959392353892326,0.006721094250679016,0.0,0.006224391516298056,0.8082660436630249,0.47063738107681274,4.191652642843193,40.5644428730011
20,1,20012,3797,1,0.01,0.5976479649543762,0.5682878494262695,0.02203216217458248,0.007327971048653126,0.0,0.00828222930431366,0.8169397711753845,0.6409795880317688,3.9495089224909408,40.56395101547241
20,2,20013,3796,1,0.01,0.43972936272621155,0.4111679196357727,0.021915363147854805,0.0066460794769227505,0.0,0.0077186403796076775,0.827237606048584,0.4115000367164612,3.447962771925762,40.65633583068848
20,3,20014,3796,1,0.01,0.5977202653884888,0.568737804889679,0.02199152298271656,0.006990934256464243,0.0,0.006414275150746107,0.8103958368301392,0.61805260181427,4.239904863430178,41.183446168899536
20,4,20015,3796,1,0.01,0.575237512588501,0.54750657081604,0.021957186982035637,0.005773527082055807,0.0,0.006980282720178366,0.8214660882949829,0.6270669102668762,4.460481175436322,41.29956817626953
