round,client_id,client_seed,images,local_epochs,mu,loss,classification_loss,regularization_loss,proximal_loss_epoch_mean,initial_proximal_loss,final_proximal_loss,roc_auc,pr_auc,update_l2,training_seconds
7,2,7035,3796,1,0.01,0.3951210379600525,0.358714759349823,0.027431556954979897,0.008974645286798477,0.0,0.011069395579397678,0.7925755977630615,0.27048373222351074,6.159705092513384,39.67575287818909
7,3,7036,3797,1,0.01,0.4893180727958679,0.45497745275497437,0.02744414657354355,0.006896539591252804,0.0,0.009210686199367046,0.8194767832756042,0.4607391059398651,4.963176799122644,39.556782960891724
7,4,7037,3796,1,0.01,0.5862595438957214,0.5510509610176086,0.027491368353366852,0.007717244327068329,0.0,0.01087216753512621,0.8157992959022522,0.6097442507743835,5.5364624497413155,39.57906198501587
8,0,8033,3796,1,0.01,0.6982364058494568,0.6597191095352173,0.02705988474190235,0.011457562446594238,0.0,0.009752264246344566,0.771012008190155,0.7293207049369812,8.996768367444416,39.472952127456665
8,1,8034,3796,1,0.01,0.49433836340904236,0.4595947563648224,0.02700529247522354,0.007738446816802025,0.0,0.008706960827112198,0.8185697793960571,0.4635432958602905,5.488814485677799,39.67117524147034
8,2,8035,3796,1,0.01,0.38672786951065063,0.3516140580177307,0.026914400979876518,0.00819941982626915,0.0,0.008543236181139946,0.8007900714874268,0.2925024628639221,5.249440370506004,39.58412313461304
8,3,8036,3797,1,0.01,0.4811813235282898,0.4464949667453766,0.02696550078690052,0.007720727473497391,0.0,0.008583310060203075,0.826880693435669,0.44275230169296265,4.89353430780439,39.649840116500854
8,4,8037,3796,1,0.01,0.5881274938583374,0.5546521544456482,0.02698325738310814,0.006492031738162041,0.0,0.0073483847081661224,0.8145458102226257,0.5999761819839478,5.578560090730976,39.551512241363525
9,0,9033,3796,1,0.01,0.6967790722846985,0.6592007875442505,0.026522669941186905,0.011055292561650276,0.0,0.008505763486027718,0.7681002020835876,0.7193165421485901,9.347598413452223,39.44291400909424
9,1,9034,3796,1,0.01,0.4856904149055481,0.451987624168396,0.0264944639056921,0.0072082895785570145,0.0,0.00856428500264883,0.8258333802223206,0.4779849052429199,5.821565511339533,39.48519992828369
9,2,9035,3796,1,0.01,0.393390029668808,0.35811740159988403,0.02646595984697342,0.008806737139821053,0.0,0.00722503149881959,0.7935394048690796,0.2648003399372101,7.077452619424129,39.598986864089966
9,3,9036,3797,1,0.01,0.4746597707271576,0.4417675733566284,0.026444992050528526,0.006447004619985819,0.0,0.008794636465609074,0.8310813307762146,0.45327094197273254,4.5822532228476085,39.605690002441406
9,4,9037,3796,1,0.01,0.5897734761238098,0.5557497143745422,0.026560908183455467,0.007462805602699518,0.0,0.00977469515055418,0.8134845495223999,0.6026371121406555,6.331859971828944,39.608694076538086
10,0,10033,3796,1,0.01,0.6996632814407349,0.6605496406555176,0.02610992081463337,0.013003897853195667,0.0,0.00962554756551981,0.7701953649520874,0.7321617603302002,9.082498824174277,39.572527170181274
10,1,10034,3796,1,0.01,0.4853472411632538,0.45207372307777405,0.026023874059319496,0.00724969943985343,0.0,0.008306802250444889,0.8251953125,0.4892089366912842,5.187346121513902,39.67533493041992
10,2,10035,3796,1,0.01,0.3885219097137451,0.3543173372745514,0.025925885885953903,0.008278499357402325,0.0,0.008499053306877613,0.7986185550689697,0.2839365303516388,5.1388296073357465,39.708276987075806
10,3,10036,3797,1,0.01,0.47240766882896423,0.43990057706832886,0.02596317045390606,0.006543861702084541,0.0,0.009604430757462978,0.8321632146835327,0.4582959711551666,4.696360747749512,39.58363389968872
10,4,10037,3796,1,0.01,0.5789191722869873,0.5461887717247009,0.02600993402302265,0.006720275152474642,0.0,0.008848203346133232,0.8199915885925293,0.6151174306869507,4.5722877036056255,39.59995436668396
11,0,11033,3796,1,0.01,0.690235435962677,0.6523182392120361,0.02561201900243759,0.012305501848459244,0.0,0.010641993023455143,0.773702085018158,0.7352456450462341,10.24140721731591,41.275668144226074
11,1,11034,3796,1,0.01,0.48722854256629944,0.45474010705947876,0.025498002767562866,0.006990313529968262,0.0,0.008647560141980648,0.8225026726722717,0.46616846323013306,4.4344597473138885,49.0847532749176
11,2,11035,3796,1,0.01,0.38473013043403625,0.35189706087112427,0.025439947843551636,0.0073930914513766766,0.0,0.007328896317631006,0.8032509684562683,0.2848869264125824,5.786167908980657,46.49046301841736
11,3,11036,3797,1,0.01,0.47409936785697937,0.4422830641269684,0.02548612467944622,0.006330139469355345,0.0,0.007113493047654629,0.829861044883728,0.4483124613761902,4.452910435571009,44.334434032440186
11,4,11037,3796,1,0.01,0.58465576171875,0.5519856810569763,0.025553511455655098,0.007116598542779684,0.0,0.008348898962140083,0.8161089420318604,0.6002143621444702,4.777763604186432,42.397247076034546
12,0,12033,3796,1,0.01,0.6815427541732788,0.6450098156929016,0.025132061913609505,0.011400921270251274,0.0,0.010159900411963463,0.7796307802200317,0.7451567649841309,7.383628233272488,42.91813015937805
12,1,12034,3796,1,0.01,0.4845545291900635,0.4529832899570465,0.02503390610218048,0.006537363398820162,0.0,0.007831159047782421,0.825192928314209,0.48991137742996216,4.727091552500522,42.020426988601685
12,2,12035,3796,1,0.01,0.3922710716724396,0.35911059379577637,0.02497672848403454,0.008183788508176804,0.0,0.007705936674028635,0.7918050289154053,0.26419544219970703,6.79974725337285,45.941262006759644
12,3,12036,3797,1,0.01,0.4764029085636139,0.44436031579971313,0.025027869269251823,0.007014732342213392,0.0,0.007581292185932398,0.8285787105560303,0.4606417715549469,4.572480769435034,44.94759702682495
12,4,12037,3796,1,0.01,0.5869565010070801,0.555834174156189,0.025043638423085213,0.0060786837711930275,0.0,0.008918700739741325,0.8131359815597534,0.6186997294425964,4.822808703367882,43.05880808830261
13,0,13033,3796,1,0.01,0.6863443851470947,0.6501491069793701,0.02464894764125347,0.011546298861503601,0.0,0.009883022867143154,0.7780199646949768,0.7471174001693726,7.887408941883502,45.988367795944214
13,1,13034,3796,1,0.01,0.47433382272720337,0.4431935250759125,0.02454828843474388,0.0065919626504182816,0.0,0.008307830430567265,0.832267165184021,0.49639397859573364,5.398092251264706,43.30807304382324
13,2,13035,3796,1,0.01,0.384644478559494,0.3524678647518158,0.024504970759153366,0.007671523839235306,0.0,0.009501243941485882,0.8006564974784851,0.29025399684906006,5.46617655081225,43.26175785064697
13,3,13036,3797,1,0.01,0.47973328828811646,0.44854626059532166,0.024577800184488297,0.006609125062823296,0.0,0.008308246731758118,0.8240175247192383,0.46734076738357544,4.9078147625195205,41.789326190948486
13,4,13037,3796,1,0.01,0.5720356106758118,0.5410497188568115,0.02458018995821476,0.0064057959243655205,0.0,0.006901342887431383,0.8225852847099304,0.6096475124359131,4.439275003818889,43.27227187156677
14,0,14033,3796,1,0.01,0.6765624284744263,0.6413820385932922,0.02420983277261257,0.010970641858875751,0.0,0.007905513048171997,0.7827725410461426,0.7391378879547119,9.071642620757585,41.11490201950073
14,1,14034,3796,1,0.01,0.473402738571167,0.4425899088382721,0.02410053089261055,0.00671238312497735,0.0,0.007936890237033367,0.8335311412811279,0.49909523129463196,4.974677222166416,40.0338191986084
14,2,14035,3796,1,0.01,0.3791295886039734,0.3478609025478363,0.024029241874814034,0.007239506114274263,0.0,0.00687153497710824,0.8073774576187134,0.29008013010025024,5.412976995523504,41.24747920036316
14,3,14036,3797,1,0.01,0.4686577022075653,0.43866658210754395,0.02409707009792328,0.00589415617287159,0.0,0.006756499409675598,0.833238959312439,0.4632107615470886,4.732546671701887,42.49835395812988
14,4,14037,3796,1,0.01,0.574004054069519,0.5438492894172668,0.024140944704413414,0.006013849284499884,0.0,0.006976041477173567,0.8203819990158081,0.6145310401916504,4.574523465563199,44.78924584388733
15,0,15033,3796,1,0.01,0.6727051734924316,0.6383907794952393,0.023730464279651642,0.01058399397879839,0.0,0.009778272360563278,0.7855775952339172,0.7409656047821045,6.547817812378128,43.86718010902405
15,1,15034,3796,1,0.01,0.4695899784564972,0.44027411937713623,0.023627443239092827,0.005688501056283712,0.0,0.00683010695502162,0.8351519107818604,0.5088323950767517,4.33993635736692,39.66026592254639
15,2,15035,3796,1,0.01,0.37931692600250244,0.3482421040534973,0.023596327751874924,0.007478735409677029,0.0,0.008322851732373238,0.8087317943572998,0.27474844455718994,4.729825073276057,40.008882999420166
15,3,15036,3797,1,0.01,0.4705643951892853,0.44065630435943604,0.023640412837266922,0.006267753429710865,0.0,0.007563864812254906,0.8312404155731201,0.44579654932022095,4.248090438569282,39.78259611129761
15,4,15037,3796,1,0.01,0.56267911195755,0.5334236025810242,0.02365276962518692,0.0056026531383395195,0.0,0.008004866540431976,0.8281436562538147,0.6140176653862,4.802230108754911,39.69500994682312
16,0,16033,3796,1,0.01,0.6821832060813904,0.6479479074478149,0.023287935182452202,0.010946960188448429,0.0,0.009075388312339783,0.7786390781402588,0.7341852784156799,8.144044767779471,39.68108534812927
16,1,16034,3796,1,0.01,0.4724569022655487,0.44260284304618835,0.023187896236777306,0.00666626263409853,0.0,0.006391012575477362,0.8335338830947876,0.4982726573944092,5.8449438995615886,39.499037981033325
16,2,16035,3796,1,0.01,0.3814640939235687,0.3508132994174957,0.023176850751042366,0.00747388880699873,0.0,0.006635088939219713,0.8031830787658691,0.2868734896183014,5.214051862383176,39.61838889122009
16,3,16036,3797,1,0.01,0.47303733229637146,0.4435097873210907,0.023216675966978073,0.006310869008302689,0.0,0.007008382119238377,0.8288776278495789,0.4522838890552521,4.312667911416722,39.71867394447327
16,4,16037,3796,1,0.01,0.567521870136261,0.5382867455482483,0.023247139528393745,0.005987947341054678,0.0,0.006379202473908663,0.8245449662208557,0.6197030544281006,4.661901232150689,39.66374683380127
17,0,17033,3796,1,0.01,0.6744434833526611,0.6413908004760742,0.022878844290971756,0.0101738590747118,0.0,0.009473423473536968,0.7854731678962708,0.7440716624259949,7.685677040420704,39.684497117996216
17,1,17034,3796,1,0.01,0.47614148259162903,0.44677719473838806,0.02279181033372879,0.006572547368705273,0.0,0.007895695976912975,0.8307303190231323,0.5006301999092102,4.8286125654666865,39.61501693725586
17,2,17035,3796,1,0.01,0.3795255720615387,0.3497418761253357,0.022670693695545197,0.007113175000995398,0.0,0.006671472452580929,0.8055349588394165,0.2842378616333008,5.333520339995494,39.64876174926758
17,3,17036,3797,1,0.01,0.4589267671108246,0.4304802119731903,0.02275284007191658,0.0056936475448310375,0.0,0.006134206894785166,0.8412966728210449,0.475791335105896,4.1239154658703905,39.71379089355469
17,4,17037,3796,1,0.01,0.5732366442680359,0.5440205335617065,0.022836368530988693,0.0063798073679208755,0.0,0.006408176850527525,0.8214162588119507,0.6260098218917847,4.502605502159422,39.76801586151123
18,0,18033,3796,1,0.01,0.6747382283210754,0.6421430706977844,0.022441070526838303,0.01015420537441969,0.0,0.00955874752253294,0.783420741558075,0.7488802671432495,7.53910203968336,40.2265260219574
18,1,18034,3796,1,0.01,0.4656446576118469,0.43746164441108704,0.022368203848600388,0.005814731121063232,0.0,0.007334686350077391,0.8372154235839844,0.5142004489898682,5.976007946936068,39.61039614677429
18,2,18035,3796,1,0.01,0.37813183665275574,0.34792831540107727,0.022325031459331512,0.007878610864281654,0.0,0.006506592500954866,0.8072826862335205,0.2853601276874542,5.252341497696198,40.20759725570679
18,3,18036,3797,1,0.01,0.4658529460430145,0.4379118084907532,0.022374499589204788,0.0055666049011051655,0.0,0.005709667224436998,0.8333640098571777,0.45562800765037537,4.312992091863036,39.80086922645569
18,4,18037,3796,1,0.01,0.5717129707336426,0.5433770418167114,0.02239115536212921,0.005945038050413132,0.0,0.006770366337150335,0.8220139741897583,0.6088203191757202,5.040628413479437,39.68681716918945
19,0,19033,3796,1,0.01,0.6636924743652344,0.6322305202484131,0.0220252126455307,0.00943693332374096,0.0,0.008620118722319603,0.7896935343742371,0.745886504650116,6.614346769487391,40.73534297943115
19,1,19034,3796,1,0.01,0.4723780155181885,0.44388413429260254,0.022003397345542908,0.006490433122962713,0.0,0.006754047237336636,0.8319460153579712,0.4904078245162964,5.221998155084499,40.01566696166992
19,2,19035,3796,1,0.01,0.37186041474342346,0.3422006368637085,0.021899236366152763,0.007760476320981979,0.0,0.005825339816510677,0.8137754201889038,0.30971208214759827,5.4859408252334765,41.38122010231018
19,3,19036,3797,1,0.01,0.46047139167785645,0.43198034167289734,0.021988024935126305,0.006502946373075247,0.0,0.00791932549327612,0.8387020230293274,0.4847615659236908,4.497031687994277,40.62502694129944
19,4,19037,3796,1,0.01,0.569998562335968,0.5414037704467773,0.022066287696361542,0.0065286909230053425,0.0,0.007559449877589941,0.8221012949943542,0.6138880848884583,4.27236293409532,40.787354707717896
20,0,20033,3796,1,0.01,0.6673161387443542,0.6351572871208191,0.02168157882988453,0.010477397590875626,0.0,0.007303547114133835,0.7883620858192444,0.7413353323936462,8.526359675245326,40.102806091308594
20,1,20034,3796,1,0.01,0.4716836214065552,0.4439326822757721,0.0216085072606802,0.006142505910247564,0.0,0.006107105407863855,0.8325114250183105,0.5133470296859741,4.8448678321682745,39.583735942840576
20,2,20035,3796,1,0.01,0.3832128345966339,0.3535459637641907,0.021564655005931854,0.008102313615381718,0.0,0.00876777432858944,0.7995127439498901,0.28452354669570923,5.538169470789436,39.739373207092285
20,3,20036,3797,1,0.01,0.459483802318573,0.43243464827537537,0.02154410257935524,0.005505027715116739,0.0,0.006400150712579489,0.8381360769271851,0.48594510555267334,3.9754149980055375,39.69780397415161
20,4,20037,3796,1,0.01,0.5715016722679138,0.5433979630470276,0.02165631577372551,0.00644729845225811,0.0,0.00821622833609581,0.8233619928359985,0.6237533688545227,5.283240546252572,39.726813077926636
