round,client_id,client_seed,images,local_epochs,loss,roc_auc,pr_auc,update_l2,training_seconds
8,4,8037,3797,1,0.5662649869918823,0.8008748292922974,0.5504636764526367,7.8281456458170275,41.952330112457275
9,0,9033,3796,1,0.5552155375480652,0.8103026747703552,0.5573090314865112,8.698957612287474,41.35585808753967
9,1,9034,3796,1,0.574494481086731,0.7933832406997681,0.559678316116333,7.764406321988342,42.37278485298157
9,2,9035,3796,1,0.5541236996650696,0.8118770718574524,0.5578768253326416,8.131427122346157,42.642882108688354
9,3,9036,3796,1,0.554026186466217,0.8113110065460205,0.5596383213996887,8.000186177927905,42.50028395652771
9,4,9037,3797,1,0.5614742636680603,0.8050620555877686,0.5382122993469238,8.641770357259787,42.45087790489197
10,0,10033,3796,1,0.571003258228302,0.7943936586380005,0.5358066558837891,7.830617863847928,42.23044395446777
10,1,10034,3796,1,0.5644830465316772,0.8021147847175598,0.5666167736053467,8.764770391853942,42.21302914619446
10,2,10035,3796,1,0.5507937669754028,0.8135144114494324,0.5542619824409485,7.315658956191083,41.38578987121582
10,3,10036,3796,1,0.5601218938827515,0.8066642880439758,0.5716000199317932,7.934370660891392,42.06410074234009
10,4,10037,3797,1,0.5663872957229614,0.8002234697341919,0.5426547527313232,8.131172733307974,42.557234048843384
11,0,11033,3796,1,0.5606102347373962,0.805316686630249,0.542694628238678,7.560415914390674,41.478657960891724
11,1,11034,3796,1,0.5645752549171448,0.8008153438568115,0.5664998292922974,8.31754555797704,42.3407027721405
11,2,11035,3796,1,0.5414536595344543,0.821360170841217,0.5713840126991272,7.8919347406136735,41.0040180683136
11,3,11036,3796,1,0.553455650806427,0.8124266862869263,0.5644527673721313,7.6532003379529625,41.93658089637756
11,4,11037,3797,1,0.5520524382591248,0.8109967112541199,0.5578044652938843,9.732926205759753,39.97215008735657
12,0,12033,3796,1,0.55619877576828,0.8064830899238586,0.5670387148857117,7.892371828843748,42.45795035362244
12,1,12034,3796,1,0.5686285495758057,0.7965698838233948,0.5536454319953918,7.771200782661593,42.75060200691223
12,2,12035,3796,1,0.5337038040161133,0.8272782564163208,0.5885083675384521,7.8846365032572345,40.97585391998291
12,3,12036,3796,1,0.5496658682823181,0.8141757249832153,0.5572768449783325,7.538317083680114,42.72473216056824
12,4,12037,3797,1,0.5602768659591675,0.8046847581863403,0.5522044897079468,7.5815040683802835,45.49635720252991
13,0,13033,3796,1,0.5476076602935791,0.8140718340873718,0.5625170469284058,8.219006517094542,41.79088020324707
13,1,13034,3796,1,0.5743149518966675,0.7911884784698486,0.5436396598815918,7.156641763017161,42.41823482513428
13,2,13035,3796,1,0.5352774262428284,0.8245401382446289,0.57802414894104,8.25316668351801,39.84886384010315
13,3,13036,3796,1,0.5470852851867676,0.8152178525924683,0.5522977113723755,8.21860003312394,38.598650217056274
13,4,13037,3797,1,0.5481663942337036,0.8140559792518616,0.5683141946792603,7.314425116589148,38.507248878479004
14,0,14033,3796,1,0.552501916885376,0.8094167113304138,0.573424220085144,7.215671197955159,38.52621388435364
14,1,14034,3796,1,0.5580321550369263,0.8037979006767273,0.5795068740844727,7.1370578258338355,38.45005488395691
14,2,14035,3796,1,0.5285080671310425,0.8305806517601013,0.5903379917144775,7.192712898520131,38.610023975372314
14,3,14036,3796,1,0.5433404445648193,0.8199813961982727,0.5703213810920715,7.2227922226276196,38.564234018325806
14,4,14037,3797,1,0.5468178987503052,0.8130936622619629,0.5601714849472046,7.607894603548228,39.40521192550659
15,0,15033,3796,1,0.5598313212394714,0.8026242256164551,0.5589135885238647,8.169405714733216,38.65207028388977
15,1,15034,3796,1,0.5609400272369385,0.8018489480018616,0.5503121614456177,6.772881842545593,39.04971981048584
15,2,15035,3796,1,0.527289628982544,0.830005407333374,0.5858139991760254,8.060400243613568,39.149807929992676
15,3,15036,3796,1,0.5492846965789795,0.8137322664260864,0.5552389621734619,7.266216598868309,44.49418878555298
15,4,15037,3797,1,0.5521432757377625,0.8105560541152954,0.5610554814338684,7.324904042975064,44.64803099632263
16,0,16033,3796,1,0.5473074316978455,0.8119065165519714,0.5793827176094055,7.098383624455291,39.13136315345764
16,1,16034,3796,1,0.5517080426216125,0.808356761932373,0.5786651968955994,6.699245787465994,39.909610986709595
16,2,16035,3796,1,0.5369552969932556,0.8228049278259277,0.5671255588531494,7.756708327308874,39.20641112327576
16,3,16036,3796,1,0.5428528785705566,0.8180528879165649,0.5727112293243408,6.336700042920107,792.4021399021149
16,4,16037,3797,1,0.5442346334457397,0.8149071931838989,0.570817232131958,7.785337714073685,44.19187307357788
17,0,17033,3796,1,0.5484800338745117,0.8116211891174316,0.5818607211112976,7.174320014683339,38.893229246139526
17,1,17034,3796,1,0.5566480755805969,0.8041031360626221,0.5716837048530579,6.937358112542649,38.74465203285217
17,2,17035,3796,1,0.527347207069397,0.829377293586731,0.6035646200180054,7.1324515714550145,39.16124415397644
17,3,17036,3796,1,0.5367578864097595,0.8231081962585449,0.5702587962150574,6.693904677035527,38.90799021720886
17,4,17037,3797,1,0.5399937033653259,0.8185605406761169,0.5761268734931946,8.366579432530784,38.94717502593994
18,0,18033,3796,1,0.5465808510780334,0.8124122619628906,0.5707381963729858,6.5455751680487335,38.89489984512329
18,1,18034,3796,1,0.5530259013175964,0.8077723979949951,0.5832715034484863,6.783881981963754,40.992698192596436
18,2,18035,3796,1,0.5288974642753601,0.8287111520767212,0.5842067003250122,6.4726949634916595,45.004430055618286
18,3,18036,3796,1,0.5333108901977539,0.8253338932991028,0.5844112038612366,7.173786773472318,44.496716022491455
18,4,18037,3797,1,0.5484299063682556,0.8129253387451172,0.5570825934410095,7.054032757518479,39.60896706581116
19,0,19033,3796,1,0.5470066070556641,0.8117554187774658,0.579524576663971,6.904387093168789,38.601113080978394
19,1,19034,3796,1,0.5560506582260132,0.8046609163284302,0.5609725713729858,5.754123864884699,38.898492097854614
19,2,19035,3796,1,0.5267939567565918,0.8297516107559204,0.5953578352928162,6.523887974750856,38.80838394165039
19,3,19036,3796,1,0.5355057716369629,0.8219756484031677,0.5815781354904175,6.571696033681356,61.01977181434631
19,4,19037,3797,1,0.5524895787239075,0.8088114261627197,0.5630438327789307,6.179935310786219,41.1571581363678
20,0,20033,3796,1,0.5395504832267761,0.8166745901107788,0.5840932130813599,7.51885334746476,39.23504304885864
20,1,20034,3796,1,0.5579044222831726,0.8027764558792114,0.5663725137710571,7.207937816375825,38.89038681983948
20,2,20035,3796,1,0.5246204137802124,0.8311090469360352,0.5811446905136108,7.7712254208788405,38.78186392784119
20,3,20036,3796,1,0.5309500098228455,0.8270453214645386,0.5834760665893555,6.209992333753996,38.858604192733765
20,4,20037,3797,1,0.542079746723175,0.816654622554779,0.5653704404830933,7.372749108453804,38.92821764945984
