round,client_id,client_seed,images,local_epochs,loss,roc_auc,pr_auc,update_l2,training_seconds
1,0,1022,3796,1,0.36652860045433044,0.7247985005378723,0.1313341110944748,14.001977901400855,38.680110931396484
1,1,1023,3797,1,0.5353299379348755,0.7515455484390259,0.3294719457626343,14.04373556503275,39.11010503768921
1,2,1024,3796,1,0.6781479120254517,0.7644504308700562,0.6019506454467773,14.485021012973494,41.20516896247864
1,3,1025,3796,1,0.6864383220672607,0.7705302238464355,0.6831037998199463,15.234294320479824,42.735939025878906
1,4,1026,3796,1,0.5712898969650269,0.7491209506988525,0.370335191488266,14.929920875786767,38.459497928619385
2,0,2022,3796,1,0.33091363310813904,0.7922565340995789,0.17984509468078613,11.338429675773293,38.38761901855469
2,1,2023,3797,1,0.5120421648025513,0.7785959839820862,0.37673065066337585,12.175166810831916,38.45779991149902
2,2,2024,3796,1,0.660767674446106,0.7833809852600098,0.6240930557250977,11.50592453017996,38.476627826690674
2,3,2025,3796,1,0.6710519194602966,0.7864319086074829,0.6938608288764954,15.069446163903848,38.71979594230652
2,4,2026,3796,1,0.5470312833786011,0.7750922441482544,0.4291359484195709,11.444927527385966,38.640000104904175
3,0,3022,3796,1,0.32603538036346436,0.7926146984100342,0.19476556777954102,15.220448416077534,39.940470933914185
3,1,3023,3797,1,0.491762638092041,0.7968838214874268,0.4240835905075073,13.327069157450753,38.87105417251587
3,2,3024,3796,1,0.6393005847930908,0.797344446182251,0.634669840335846,12.644880522182113,38.8004629611969
3,3,3025,3796,1,0.6681553721427917,0.7885404229164124,0.7123112678527832,15.977018706309163,38.798749923706055
3,4,3026,3796,1,0.5319748520851135,0.7905568480491638,0.4268336594104767,14.736759337503958,38.74342489242554
4,0,4022,3796,1,0.3298023045063019,0.7836822271347046,0.17784005403518677,19.02953544972914,38.65221381187439
4,1,4023,3797,1,0.489201158285141,0.7992136478424072,0.4179094731807709,13.50275308089029,39.2557590007782
4,2,4024,3796,1,0.6407610774040222,0.7962769269943237,0.6469185948371887,16.07582718683645,39.27973198890686
4,3,4025,3796,1,0.663696825504303,0.7923455834388733,0.722709059715271,14.349378810327684,40.273529052734375
4,4,4026,3796,1,0.5331838726997375,0.7878515720367432,0.4288140535354614,14.684886277657279,39.875097036361694
5,0,5022,3796,1,0.3239695429801941,0.796160876750946,0.17874698340892792,24.22879551692637,39.04957103729248
5,1,5023,3797,1,0.49303048849105835,0.7941055297851562,0.42232099175453186,15.958124629628772,39.08687496185303
5,2,5024,3796,1,0.6426128149032593,0.7955770492553711,0.6546761989593506,12.722356156193387,38.918954849243164
5,3,5025,3796,1,0.6606142520904541,0.7925628423690796,0.720853865146637,14.621125830793385,39.18487811088562
5,4,5026,3796,1,0.5199065208435059,0.7988878488540649,0.4586000442504883,12.293969691640896,44.789839029312134
6,0,6022,3796,1,0.3187772333621979,0.8068472743034363,0.18938368558883667,24.0855211432166,76.21458005905151
6,1,6023,3797,1,0.48433762788772583,0.8018509745597839,0.41999197006225586,12.711660627149842,947.0276517868042
6,2,6024,3796,1,0.6293151378631592,0.8027828931808472,0.657132089138031,11.648530077791628,38.96311926841736
6,3,6025,3796,1,0.6579030752182007,0.7918069362640381,0.7155512571334839,13.668556143112177,38.60443592071533
6,4,6026,3796,1,0.5251050591468811,0.7938538193702698,0.44082415103912354,13.515664772734954,40.463008642196655
7,0,7022,3796,1,0.31656283140182495,0.8058874607086182,0.19876417517662048,22.088855355448093,41.1144540309906
7,1,7023,3797,1,0.4798382520675659,0.8043017387390137,0.454754501581192,12.963787875898705,41.519622802734375
7,2,7024,3796,1,0.6138436198234558,0.8127742409706116,0.6592016220092773,11.155128348398025,41.71081209182739
7,3,7025,3796,1,0.6555190086364746,0.7961603403091431,0.729903519153595,12.646991639374358,47.419111251831055
7,4,7026,3796,1,0.5236265659332275,0.7933436632156372,0.4394189715385437,13.23634650340974,71.82104778289795
8,0,8022,3796,1,0.30882999300956726,0.8148500919342041,0.21687264740467072,26.876148992506884,39.77804112434387
8,1,8023,3797,1,0.47341811656951904,0.8123055696487427,0.42675262689590454,10.730938242602221,38.95792889595032
8,2,8024,3796,1,0.6122899651527405,0.8135761022567749,0.6709981560707092,9.802495342731017,38.7981858253479
8,3,8025,3796,1,0.6445964574813843,0.8019974231719971,0.7337544560432434,11.968517269339017,38.68058896064758
8,4,8026,3796,1,0.5125868916511536,0.8018404841423035,0.45071250200271606,10.029046443866855,38.903510093688965
9,0,9022,3796,1,0.31297722458839417,0.806472897529602,0.20296873152256012,23.815178225110454,38.84697198867798
9,1,9023,3797,1,0.473256379365921,0.8101377487182617,0.4466544985771179,11.295494050204058,39.24219083786011
9,2,9024,3796,1,0.6077520847320557,0.8160622119903564,0.6750183701515198,10.345529035228694,44.521724224090576
9,3,9025,3796,1,0.645628035068512,0.799614667892456,0.7306342720985413,10.4515713412769,44.87109184265137
9,4,9026,3796,1,0.5094534158706665,0.8049013614654541,0.4626402258872986,9.728781992465093,44.45260405540466
10,0,10022,3796,1,0.3100365698337555,0.8080459833145142,0.21455928683280945,16.08124352933131,44.3531858921051
10,1,10023,3797,1,0.4639911353588104,0.817689061164856,0.4631249010562897,9.49225082269248,44.31578969955444
10,2,10024,3796,1,0.619833767414093,0.8073629140853882,0.6658134460449219,11.478264993422297,43.376967906951904
10,3,10025,3796,1,0.6432015299797058,0.8035221099853516,0.7385836839675903,12.329047899031773,71.9437108039856
10,4,10026,3796,1,0.5120090842247009,0.803072452545166,0.45649880170822144,10.299963450639108,39.2532172203064
11,0,11022,3796,1,0.3089969754219055,0.8141425848007202,0.19967328011989594,22.409049079160372,44.935194969177246
11,1,11023,3797,1,0.4653092324733734,0.8163481950759888,0.45635002851486206,10.671162181202902,46.17542505264282
11,2,11024,3796,1,0.6161636710166931,0.8088092803955078,0.6692603826522827,12.873462988148587,973.5574932098389
11,3,11025,3796,1,0.6369791030883789,0.8074018359184265,0.7351195812225342,13.00865346016419,936.286988735199
11,4,11026,3796,1,0.5043938755989075,0.8077585697174072,0.46844959259033203,10.02132904477373,38.35671401023865
12,0,12022,3796,1,0.3077329695224762,0.8105196356773376,0.2178756296634674,19.546896753101457,38.04593586921692
12,1,12023,3797,1,0.4618068337440491,0.8192749619483948,0.4493477940559387,10.518808686877925,1075.8412249088287
12,2,12024,3796,1,0.6105174422264099,0.8120670318603516,0.6712331175804138,13.566022445869063,1056.1747148036957
12,3,12025,3796,1,0.6364473104476929,0.8063486814498901,0.7328176498413086,12.882475973267704,941.57031083107
12,4,12026,3796,1,0.5090281367301941,0.8038545846939087,0.4550511837005615,12.594548015776114,38.30012822151184
13,0,13022,3796,1,0.31159284710884094,0.8048630952835083,0.1950259804725647,25.674772236867494,37.964585065841675
13,1,13023,3797,1,0.462344229221344,0.8170819282531738,0.4651734232902527,10.123241802012672,938.2866108417511
13,2,13024,3796,1,0.6141314506530762,0.8097509145736694,0.6755511164665222,11.968793724088702,1012.422101020813
13,3,13025,3796,1,0.636476457118988,0.8049061894416809,0.729935348033905,12.352182409092046,981.4231221675873
13,4,13026,3796,1,0.500173032283783,0.8113380074501038,0.48475831747055054,10.373228812976556,693.5207390785217
14,0,14022,3796,1,0.3048637807369232,0.8122264742851257,0.22965756058692932,19.48121416352149,960.6584827899933
14,1,14023,3797,1,0.46260106563568115,0.8171179294586182,0.4588593542575836,10.325409618185095,965.2949171066284
