round,client_id,client_seed,images,local_epochs,loss,roc_auc,pr_auc,update_l2,training_seconds
17,2,17024,3795,1,0.3396388292312622,0.8570365905761719,0.4013771712779999,9.47626781930658,39.67954683303833
17,3,17025,3790,1,0.23956455290317535,0.8371418714523315,0.17726275324821472,15.487799538163738,39.7463219165802
17,4,17026,3797,1,0.6648958325386047,0.7499748468399048,0.7926515936851501,17.908264916962437,39.80394434928894
18,0,18022,3799,1,0.49992984533309937,0.8279814720153809,0.5021164417266846,9.888136565613937,39.802770137786865
18,1,18023,3800,1,0.49218517541885376,0.8435006737709045,0.5831887125968933,10.384950921327603,39.75576400756836
18,2,18024,3795,1,0.334868848323822,0.861372709274292,0.4137795567512512,9.661564352996338,39.7165789604187
18,3,18025,3790,1,0.23426362872123718,0.849032461643219,0.18122324347496033,14.378306003974329,39.61868596076965
18,4,18026,3797,1,0.6583506464958191,0.7499011754989624,0.7911239266395569,22.15942148573009,39.85699415206909
19,0,19022,3799,1,0.5014315843582153,0.8253993988037109,0.5010442733764648,9.980277108845513,39.84882211685181
19,1,19023,3800,1,0.48445796966552734,0.848397970199585,0.571847140789032,13.558148874002605,39.71400022506714
19,2,19024,3795,1,0.33382314443588257,0.8628798723220825,0.38528913259506226,11.359887994328266,39.694419860839844
19,3,19025,3790,1,0.23310184478759766,0.8471506834030151,0.2035541534423828,15.777906031264928,39.70089912414551
19,4,19026,3797,1,0.6637858152389526,0.7467505931854248,0.7908750772476196,23.868423118937677,39.862715005874634
20,0,20022,3799,1,0.4903389513492584,0.8351091146469116,0.5383120179176331,10.769522518842011,39.943443775177
20,1,20023,3800,1,0.48819926381111145,0.8438611030578613,0.5654260516166687,11.07628074085454,39.663408279418945
20,2,20024,3795,1,0.3401355743408203,0.8572187423706055,0.3581075072288513,12.278575943212964,39.72843790054321
20,3,20025,3790,1,0.23201243579387665,0.8529542088508606,0.18091899156570435,13.487767438228046,39.818130016326904
20,4,20026,3797,1,0.6525979042053223,0.7551459670066833,0.7941397428512573,21.813407244480263,39.68763494491577
